id,CPSI_verse,CPSI_chorus,version,year
4,1.726357,1.740726,top20v212,2019
5,2.069355,2.206779,top20v212,2019
6,2.493982,2.379825,top20v212,2019
7,2.019958,3.074264,top20v212,2019
8,1.921491,2.057968,top20v212,2019
9,1.999385,1.785093,top20v212,2019
10,1.88559,2.041328,top20v212,2019
11,2.02444,1.943745,top20v212,2019
12,1.938207,1.898596,top20v212,2019
13,1.886658,1.836115,top20v212,2019
14,1.942651,2.053358,top20v212,2019
15,2.018482,1.925149,top20v212,2019
16,2.056277,2.037627,top20v212,2019
17,2.062154,1.910091,top20v212,2019
18,2.09273,2.249289,top20v212,2019
19,2.373531,2.141395,top20v212,2019
0,2.391848,2.614368,top20v221,2019
1,1.604828,2.407149,top20v221,2019
2,1.755585,1.694822,top20v221,2019
3,1.708079,0.392867,top20v221,2019
4,1.679715,1.555959,top20v221,2019
5,1.558332,0.23943,top20v221,2019
6,1.970785,1.750504,top20v221,2019
7,1.763249,1.401821,top20v221,2019
8,1.584166,1.531348,top20v221,2019
9,1.729293,0.568753,top20v221,2019
10,1.604828,1.578718,top20v221,2019
11,1.683866,1.168962,top20v221,2019
12,1.645421,2.14451,top20v221,2019
13,1.713359,1.713451,top20v221,2019
14,1.550429,2.627069,top20v221,2019
15,1.649228,2.350417,top20v221,2019
16,1.792759,1.748871,top20v221,2019
17,1.771073,0.50467,top20v221,2019
18,1.629354,1.477286,top20v221,2019
19,1.677615,0.161248,top20v221,2019
0,2.980408,3.356042,top20v222,2019
1,1.90621,2.090313,top20v222,2019
2,2.177881,1.815252,top20v222,2019
3,2.034755,2.05722,top20v222,2019
4,1.723071,1.724806,top20v222,2019
5,2.009848,2.225175,top20v222,2019
6,2.440899,2.416502,top20v222,2019
7,2.039557,3.226489,top20v222,2019
8,1.944222,2.092173,top20v222,2019
9,1.990624,1.798214,top20v222,2019
10,1.90621,2.039137,top20v222,2019
11,2.007241,1.911172,top20v222,2019
12,1.934997,1.911428,top20v222,2019
13,1.906875,1.837192,top20v222,2019
14,1.970412,2.080597,top20v222,2019
15,1.964739,1.871045,top20v222,2019
16,2.053635,2.049462,top20v222,2019
17,2.007904,1.86535,top20v222,2019
18,2.042754,2.196846,top20v222,2019
19,2.14307,1.864777,top20v222,2019
0,2.405004,2.308413,top20v231,2019
1,2.098175,2.07664,top20v231,2019
2,2.232569,1.855848,top20v231,2019
3,2.31326,2.327716,top20v231,2019
4,2.115536,2.07576,top20v231,2019
5,2.000126,1.793331,top20v231,2019
6,2.375911,2.230685,top20v231,2019
7,2.183127,1.955983,top20v231,2019
8,1.92873,2.141913,top20v231,2019
9,1.831861,1.685836,top20v231,2019
10,2.098175,1.940885,top20v231,2019
11,2.344731,1.936929,top20v231,2019
12,2.182654,2.120885,top20v231,2019
13,2.067017,2.296831,top20v231,2019
14,1.9122,1.944591,top20v231,2019
15,1.992053,1.774936,top20v231,2019
16,2.351575,2.288254,top20v231,2019
17,1.904578,1.963812,top20v231,2019
18,2.05441,2.225744,top20v231,2019
19,2.019119,1.984359,top20v231,2019
0,2.072376,1.939918,top20v232,2019
1,1.245656,1.369853,top20v232,2019
2,1.322491,1.334172,top20v232,2019
3,1.482704,1.492684,top20v232,2019
4,1.400121,1.593952,top20v232,2019
5,1.806044,2.135311,top20v232,2019
6,1.534156,1.705527,top20v232,2019
7,1.439286,1.594628,top20v232,2019
8,1.365271,1.319611,top20v232,2019
9,1.56014,1.312861,top20v232,2019
10,1.245656,1.312885,top20v232,2019
11,1.368505,1.258994,top20v232,2019
12,1.384175,1.497572,top20v232,2019
13,1.980354,1.561509,top20v232,2019
14,1.267004,1.331894,top20v232,2019
15,2.069569,1.973656,top20v232,2019
16,1.376762,1.358989,top20v232,2019
17,1.344446,1.420782,top20v232,2019
18,1.346477,1.355767,top20v232,2019
19,1.346642,1.370802,top20v232,2019
0,1.552755,1.397862,top10v111,2020
1,1.131695,0.725994,top10v111,2020
2,1.278777,1.434861,top10v111,2020
3,1.228723,1.623455,top10v111,2020
4,1.12634,1.162844,top10v111,2020
5,0.659007,0.982841,top10v111,2020
6,1.279976,1.472682,top10v111,2020
7,1.125423,1.296281,top10v111,2020
8,1.171125,0.990718,top10v111,2020
9,0.920482,0.910194,top10v111,2020
0,1.802013,1.322248,top10v112,2020
1,0.961244,1.446397,top10v112,2020
2,1.362679,1.621963,top10v112,2020
3,1.727612,1.826359,top10v112,2020
4,1.002414,1.16108,top10v112,2020
5,0.850572,0.943706,top10v112,2020
6,1.308647,1.603049,top10v112,2020
7,1.08899,1.494316,top10v112,2020
8,0.850572,1.26236,top10v112,2020
9,0.961244,0.943706,top10v112,2020
0,1.25653,0.885534,top10v121,2020
1,0.662291,0.895129,top10v121,2020
2,1.433992,1.572143,top10v121,2020
3,0.622373,1.446601,top10v121,2020
4,0.960758,1.074784,top10v121,2020
5,0.396882,0.862925,top10v121,2020
6,1.433992,1.572143,top10v121,2020
7,1.180961,1.111252,top10v121,2020
8,1.388826,0.990718,top10v121,2020
9,0.662291,0.766965,top10v121,2020
0,1.485671,1.337832,top10v122,2020
1,1.0762,1.488205,top10v122,2020
2,1.466713,1.845346,top10v122,2020
3,1.930783,0.957262,top10v122,2020
4,0.896829,1.332767,top10v122,2020
5,0.896829,0.985581,top10v122,2020
6,1.331164,1.824171,top10v122,2020
7,1.415023,1.719733,top10v122,2020
8,0.95743,1.353822,top10v122,2020
9,1.0762,0.957262,top10v122,2020
0,1.286566,1.06066,top10v131,2020
1,0.790569,0.967707,top10v131,2020
2,2.340549,1.870829,top10v131,2020
3,1.06066,1.095014,top10v131,2020
4,1.393322,0.866025,top10v131,2020
5,0.790569,0.707107,top10v131,2020
6,2.24975,1.870829,top10v131,2020
7,1.469855,1.373773,top10v131,2020
8,2.0,1.216545,top10v131,2020
9,1.06066,0.666667,top10v131,2020
0,1.787301,1.687371,top10v132,2020
1,1.037492,1.622327,top10v132,2020
2,1.224745,1.105542,top10v132,2020
3,1.596437,1.301708,top10v132,2020
4,1.037492,1.37184,top10v132,2020
5,1.24024,1.516117,top10v132,2020
6,1.20185,1.105542,top10v132,2020
7,1.789243,1.825742,top10v132,2020
8,1.20185,1.687371,top10v132,2020
9,1.5,1.452966,top10v132,2020
0,1.615055,1.454167,top10v211,2020
1,1.182254,0.816268,top10v211,2020
2,1.261721,1.461823,top10v211,2020
3,1.324587,1.644146,top10v211,2020
4,1.129588,1.165258,top10v211,2020
5,0.651081,1.008807,top10v211,2020
6,1.346173,1.437559,top10v211,2020
7,1.155899,1.335182,top10v211,2020
8,1.276906,0.90947,top10v211,2020
9,0.912136,0.918978,top10v211,2020
0,1.810759,1.278876,top10v212,2020
1,0.949769,1.432586,top10v212,2020
2,1.353562,1.625875,top10v212,2020
3,1.722828,1.801851,top10v212,2020
4,0.994646,1.151699,top10v212,2020
5,0.857817,0.944711,top10v212,2020
6,1.343751,1.57574,top10v212,2020
7,1.110712,1.523657,top10v212,2020
8,0.857817,1.250174,top10v212,2020
9,0.949769,0.944711,top10v212,2020
0,1.310286,0.891143,top10v221,2020
1,0.643257,0.977221,top10v221,2020
2,1.366393,1.481039,top10v221,2020
3,0.643257,1.478488,top10v221,2020
4,1.017299,1.077585,top10v221,2020
5,0.478859,0.877836,top10v221,2020
6,1.366393,1.481039,top10v221,2020
7,1.237191,1.11625,top10v221,2020
8,1.378986,0.90947,top10v221,2020
9,0.643257,0.781647,top10v221,2020
0,1.516804,1.347241,top10v222,2020
1,1.064051,1.46695,top10v222,2020
2,1.429052,1.856414,top10v222,2020
3,1.918592,0.941063,top10v222,2020
4,0.948912,1.327074,top10v222,2020
5,0.925809,0.972763,top10v222,2020
6,1.364431,1.813649,top10v222,2020
7,1.465912,1.764532,top10v222,2020
8,0.925809,1.337996,top10v222,2020
9,1.064051,0.941063,top10v222,2020
0,1.331936,1.06066,top10v231,2020
1,0.864684,1.265505,top10v231,2020
2,2.359067,1.767767,top10v231,2020
3,1.06066,1.106052,top10v231,2020
4,1.44084,0.866025,top10v231,2020
5,0.790569,0.707107,top10v231,2020
6,2.285405,1.767767,top10v231,2020
7,1.527046,1.373773,top10v231,2020
8,2.0,1.379408,top10v231,2020
9,1.06066,0.666667,top10v231,2020
0,1.740051,1.724013,top10v232,2020
1,1.017213,1.609434,top10v232,2020
2,1.224745,1.0,top10v232,2020
3,1.618041,1.301708,top10v232,2020
4,1.017213,1.37184,top10v232,2020
5,1.237086,1.516117,top10v232,2020
6,1.178511,1.0,top10v232,2020
7,1.825266,1.859659,top10v232,2020
8,1.178511,1.724013,top10v232,2020
9,1.457738,1.452966,top10v232,2020
0,1.816418,1.466965,top20v111,2020
1,1.303757,1.494087,top20v111,2020
2,1.531886,1.685023,top20v111,2020
3,1.504371,1.785753,top20v111,2020
4,1.370289,1.320832,top20v111,2020
5,1.115986,1.32866,top20v111,2020
6,1.612043,1.738506,top20v111,2020
7,1.510522,1.575636,top20v111,2020
8,1.398788,1.479643,top20v111,2020
9,1.260927,1.383354,top20v111,2020
10,1.241677,1.226742,top20v111,2020
11,1.547809,1.353886,top20v111,2020
12,1.833697,1.962075,top20v111,2020
13,1.256827,1.338972,top20v111,2020
14,1.510051,1.353886,top20v111,2020
15,1.430013,2.480438,top20v111,2020
16,1.383761,1.373396,top20v111,2020
17,1.704403,1.749917,top20v111,2020
18,1.319444,1.41234,top20v111,2020
19,1.188637,1.203655,top20v111,2020
0,2.22724,1.813391,top20v112,2020
1,1.649333,2.109809,top20v112,2020
2,1.740588,2.014613,top20v112,2020
3,2.075698,2.124537,top20v112,2020
4,1.503372,1.482617,top20v112,2020
5,1.283686,1.629986,top20v112,2020
6,1.879182,2.080011,top20v112,2020
7,1.874384,2.008371,top20v112,2020
8,1.449929,1.880104,top20v112,2020
9,1.667813,1.629231,top20v112,2020
10,1.471299,1.552263,top20v112,2020
11,1.958341,1.620586,top20v112,2020
12,2.215217,2.371986,top20v112,2020
13,1.558598,1.748802,top20v112,2020
14,1.413851,1.620586,top20v112,2020
15,1.590893,2.98109,top20v112,2020
16,1.526205,1.526155,top20v112,2020
17,2.107767,2.19815,top20v112,2020
18,1.517178,1.697701,top20v112,2020
19,1.36789,1.454002,top20v112,2020
0,1.628591,1.393041,top20v121,2020
1,1.261993,1.638644,top20v121,2020
2,1.572196,1.811346,top20v121,2020
3,1.260356,1.422441,top20v121,2020
4,1.24648,1.241692,top20v121,2020
5,1.104945,1.289169,top20v121,2020
6,1.699243,1.803325,top20v121,2020
7,1.583661,1.640576,top20v121,2020
8,1.579838,1.633908,top20v121,2020
9,1.318732,1.321079,top20v121,2020
10,1.117236,1.068497,top20v121,2020
11,1.463069,1.219635,top20v121,2020
12,1.712639,1.86477,top20v121,2020
13,1.189256,1.246255,top20v121,2020
14,1.534715,1.219635,top20v121,2020
15,1.445481,2.559495,top20v121,2020
16,1.526795,1.335332,top20v121,2020
17,1.792365,1.852646,top20v121,2020
18,1.323938,1.434637,top20v121,2020
19,1.134396,1.118294,top20v121,2020
0,2.059651,1.987992,top20v122,2020
1,1.742766,2.203494,top20v122,2020
2,1.815185,2.164709,top20v122,2020
3,2.19624,1.70579,top20v122,2020
4,1.436739,1.543325,top20v122,2020
5,1.324717,1.628129,top20v122,2020
6,1.984909,2.155173,top20v122,2020
7,2.146415,2.274633,top20v122,2020
8,1.559203,1.991731,top20v122,2020
9,1.775207,1.648158,top20v122,2020
10,1.391197,1.465017,top20v122,2020
11,1.831147,1.490289,top20v122,2020
12,1.889858,2.086197,top20v122,2020
13,1.601053,1.76597,top20v122,2020
14,1.541273,1.490289,top20v122,2020
15,1.553128,3.172109,top20v122,2020
16,1.715795,1.546345,top20v122,2020
17,2.224007,2.321218,top20v122,2020
18,1.585321,1.756817,top20v122,2020
19,1.403349,1.443063,top20v122,2020
0,1.885072,1.750996,top20v131,2020
1,1.653377,1.775816,top20v131,2020
2,2.423487,2.212716,top20v131,2020
3,1.733023,1.485445,top20v131,2020
4,1.754839,1.437392,top20v131,2020
5,1.665031,1.464021,top20v131,2020
6,2.412409,2.328557,top20v131,2020
7,1.974707,2.064193,top20v131,2020
8,2.391682,1.848589,top20v131,2020
9,1.844882,1.629273,top20v131,2020
10,1.537326,1.251643,top20v131,2020
11,2.192351,1.485445,top20v131,2020
12,2.477289,2.529338,top20v131,2020
13,1.596466,1.537758,top20v131,2020
14,1.742725,1.485445,top20v131,2020
15,2.063701,1.885446,top20v131,2020
16,2.577512,1.670306,top20v131,2020
17,2.416012,2.424376,top20v131,2020
18,2.088226,2.109785,top20v131,2020
19,1.546044,1.300975,top20v131,2020
0,2.064466,1.976331,top20v132,2020
1,1.466995,1.872502,top20v132,2020
2,1.542878,1.616287,top20v132,2020
3,1.803833,1.218924,top20v132,2020
4,1.271773,1.589063,top20v132,2020
5,1.505102,1.791092,top20v132,2020
6,1.496062,1.523481,top20v132,2020
7,1.984327,2.037434,top20v132,2020
8,1.663172,1.999023,top20v132,2020
9,1.790954,1.677339,top20v132,2020
10,1.478217,1.435993,top20v132,2020
11,1.390322,1.218924,top20v132,2020
12,1.57499,1.658087,top20v132,2020
13,1.31152,1.372353,top20v132,2020
14,1.763041,1.218924,top20v132,2020
15,1.339501,1.702801,top20v132,2020
16,1.462883,1.315926,top20v132,2020
17,1.528455,1.550217,top20v132,2020
18,1.365426,1.38064,top20v132,2020
19,1.496315,1.472659,top20v132,2020
0,1.909579,1.524971,top20v211,2020
1,1.344908,1.559173,top20v211,2020
2,1.568823,1.741998,top20v211,2020
3,1.57059,1.832732,top20v211,2020
4,1.411284,1.345271,top20v211,2020
5,1.186386,1.375497,top20v211,2020
6,1.650968,1.768814,top20v211,2020
7,1.551494,1.620519,top20v211,2020
8,1.478516,1.554649,top20v211,2020
9,1.291114,1.421565,top20v211,2020
10,1.290136,1.278939,top20v211,2020
11,1.61597,1.404094,top20v211,2020
12,1.89863,2.018558,top20v211,2020
13,1.299686,1.394104,top20v211,2020
14,1.579182,1.404094,top20v211,2020
15,1.449363,2.522015,top20v211,2020
16,1.414541,1.439438,top20v211,2020
17,1.771319,1.823145,top20v211,2020
18,1.363735,1.459726,top20v211,2020
19,1.241376,1.264788,top20v211,2020
0,2.243884,1.817475,top20v212,2020
1,1.64942,2.113031,top20v212,2020
2,1.739924,2.019075,top20v212,2020
3,2.081487,2.113555,top20v212,2020
4,1.505773,1.487113,top20v212,2020
5,1.291275,1.631619,top20v212,2020
6,1.882969,2.074674,top20v212,2020
7,1.898499,2.032055,top20v212,2020
8,1.458981,1.885903,top20v212,2020
9,1.656632,1.627895,top20v212,2020
10,1.484637,1.564365,top20v212,2020
11,1.978003,1.634229,top20v212,2020
12,2.233452,2.380791,top20v212,2020
13,1.563856,1.752916,top20v212,2020
14,1.429073,1.634229,top20v212,2020
15,1.599404,2.997985,top20v212,2020
16,1.533945,1.536215,top20v212,2020
17,2.117233,2.211194,top20v212,2020
18,1.521116,1.695355,top20v212,2020
19,1.368451,1.461342,top20v212,2020
0,1.718101,1.417738,top20v221,2020
1,1.294303,0.643257,top20v221,2020
2,1.600386,1.711394,top20v221,2020
3,1.30331,0.977221,top20v221,2020
4,1.288052,1.873799,top20v221,2020
5,1.163147,1.458062,top20v221,2020
6,1.755326,1.462981,top20v221,2020
7,1.628,0.62705,top20v221,2020
8,1.645508,1.256404,top20v221,2020
9,1.339211,0.321629,top20v221,2020
10,1.157641,1.307892,top20v221,2020
11,1.531488,0.643257,top20v221,2020
12,1.736102,1.846793,top20v221,2020
13,1.239817,1.461432,top20v221,2020
14,1.615524,1.693022,top20v221,2020
15,1.459461,1.11625,top20v221,2020
16,1.55591,1.706935,top20v221,2020
17,1.85042,0.90947,top20v221,2020
18,1.395864,1.345598,top20v221,2020
19,1.17739,0.643257,top20v221,2020
0,2.074326,1.99598,top20v222,2020
1,1.745216,2.208873,top20v222,2020
2,1.812744,2.173545,top20v222,2020
3,2.210717,1.710004,top20v222,2020
4,1.4463,1.542928,top20v222,2020
5,1.337606,1.626958,top20v222,2020
6,1.991671,2.158396,top20v222,2020
7,2.175597,2.303924,top20v222,2020
8,1.574976,2.001275,top20v222,2020
9,1.760572,1.645296,top20v222,2020
10,1.399025,1.467018,top20v222,2020
11,1.847112,1.493285,top20v222,2020
12,1.901256,2.088923,top20v222,2020
13,1.610362,1.769387,top20v222,2020
14,1.558933,1.493285,top20v222,2020
15,1.556093,3.187237,top20v222,2020
16,1.72557,1.542974,top20v222,2020
17,2.229016,2.331068,top20v222,2020
18,1.591885,1.761181,top20v222,2020
19,1.409222,1.444376,top20v222,2020
0,1.949782,1.754509,top20v231,2020
1,1.705146,1.863437,top20v231,2020
2,2.427307,2.246763,top20v231,2020
3,1.740965,1.4909,top20v231,2020
4,1.764607,1.447337,top20v231,2020
5,1.670328,1.488021,top20v231,2020
6,2.421496,2.328755,top20v231,2020
7,2.000946,2.079312,top20v231,2020
8,2.398849,1.921392,top20v231,2020
9,1.852917,1.644411,top20v231,2020
10,1.546178,1.260812,top20v231,2020
11,2.200321,1.4909,top20v231,2020
12,2.484072,2.533027,top20v231,2020
13,1.604408,1.546927,top20v231,2020
14,1.754206,1.4909,top20v231,2020
15,2.1077,1.891776,top20v231,2020
16,2.584212,1.673741,top20v231,2020
17,2.421273,2.429606,top20v231,2020
18,2.096551,2.11499,top20v231,2020
19,1.554896,1.310144,top20v231,2020
0,2.031714,2.007829,top20v232,2020
1,1.485529,1.898511,top20v232,2020
2,1.543167,1.609736,top20v232,2020
3,1.792814,1.222293,top20v232,2020
4,1.260511,1.602521,top20v232,2020
5,1.505023,1.794987,top20v232,2020
6,1.492741,1.524598,top20v232,2020
7,1.99899,2.101024,top20v232,2020
8,1.638113,2.029023,top20v232,2020
9,1.787342,1.684493,top20v232,2020
10,1.469537,1.439883,top20v232,2020
11,1.386711,1.222293,top20v232,2020
12,1.57654,1.662292,top20v232,2020
13,1.306195,1.378569,top20v232,2020
14,1.759778,1.222293,top20v232,2020
15,1.311767,1.705602,top20v232,2020
16,1.464964,1.323741,top20v232,2020
17,1.527334,1.554105,top20v232,2020
18,1.361222,1.386291,top20v232,2020
19,1.492336,1.484219,top20v232,2020
0,0.493658,0.972164,top10v111,2021
1,0.327548,0.0,top10v111,2021
2,0.607847,0.445452,top10v111,2021
3,1.093625,1.044587,top10v111,2021
4,1.454254,1.566926,top10v111,2021
5,1.093625,1.368765,top10v111,2021
6,1.075646,0.924602,top10v111,2021
7,0.981087,0.795333,top10v111,2021
8,1.318895,0.822059,top10v111,2021
9,0.393919,0.786442,top10v111,2021
10,1.119017,0.0,top10v111,2021
0,0.485749,1.296387,top10v112,2021
1,0.192801,0.0,top10v112,2021
2,0.9053,0.964322,top10v112,2021
3,1.321535,1.443712,top10v112,2021
4,1.646858,1.629968,top10v112,2021
5,1.321535,1.592792,top10v112,2021
6,1.281203,1.247589,top10v112,2021
7,1.030664,0.9646,top10v112,2021
8,1.161189,1.026562,top10v112,2021
9,0.192801,0.9646,top10v112,2021
10,1.316899,0.0,top10v112,2021
0,0.222805,0.448009,top10v121,2021
1,0.0,0.0,top10v121,2021
2,0.331146,0.441527,top10v121,2021
3,0.474998,0.474998,top10v121,2021
4,1.498909,1.566926,top10v121,2021
5,1.552143,1.559549,top10v121,2021
6,1.081103,1.042997,top10v121,2021
7,0.0,0.0,top10v121,2021
8,1.559762,0.662291,top10v121,2021
9,0.222805,0.441527,top10v121,2021
10,0.999417,0.0,top10v121,2021
0,0.208315,0.431182,top10v122,2021
1,0.412316,0.0,top10v122,2021
2,0.894738,0.952423,top10v122,2021
3,1.068021,1.068021,top10v122,2021
4,1.692287,1.755325,top10v122,2021
5,2.026063,1.705559,top10v122,2021
6,0.877745,0.974042,top10v122,2021
7,1.060482,1.068021,top10v122,2021
8,1.207251,0.938839,top10v122,2021
9,0.208315,1.240934,top10v122,2021
10,1.411469,0.0,top10v122,2021
0,0.395285,0.57735,top10v131,2021
1,0.0,0.0,top10v131,2021
2,0.395285,0.527046,top10v131,2021
3,0.866025,0.866025,top10v131,2021
4,1.870829,1.992575,top10v131,2021
5,1.862181,1.870829,top10v131,2021
6,1.688165,1.469855,top10v131,2021
7,0.0,0.0,top10v131,2021
8,2.053448,1.06066,top10v131,2021
9,0.395285,0.62361,top10v131,2021
10,1.593852,0.0,top10v131,2021
0,0.294628,0.552771,top10v132,2021
1,0.294628,0.0,top10v132,2021
2,1.040833,1.040833,top10v132,2021
3,0.62361,0.62361,top10v132,2021
4,1.414214,1.488381,top10v132,2021
5,0.942809,1.089725,top10v132,2021
6,1.312335,1.154701,top10v132,2021
7,0.62361,0.62361,top10v132,2021
8,1.414214,1.37032,top10v132,2021
9,1.224745,0.600925,top10v132,2021
10,0.862007,0.0,top10v132,2021
0,0.598188,0.965667,top10v211,2021
1,0.3891,0.0,top10v211,2021
2,0.622952,0.432878,top10v211,2021
3,1.067495,1.057474,top10v211,2021
4,1.477506,1.601904,top10v211,2021
5,1.067495,1.359607,top10v211,2021
6,1.186531,1.025215,top10v211,2021
7,1.012026,0.789276,top10v211,2021
8,1.475835,0.806646,top10v211,2021
9,0.438824,0.887697,top10v211,2021
10,1.132868,0.0,top10v211,2021
0,0.419207,1.348705,top10v212,2021
1,0.228135,0.0,top10v212,2021
2,0.913027,0.962442,top10v212,2021
3,1.313254,1.452475,top10v212,2021
4,1.643764,1.623451,top10v212,2021
5,1.313254,1.631392,top10v212,2021
6,1.288907,1.2892,top10v212,2021
7,1.030285,0.950764,top10v212,2021
8,1.140954,0.998924,top10v212,2021
9,0.228135,0.950764,top10v212,2021
10,1.316342,0.0,top10v212,2021
0,0.269021,0.445626,top10v221,2021
1,0.0,0.0,top10v221,2021
2,0.321629,0.428838,top10v221,2021
3,0.462139,0.462139,top10v221,2021
4,1.534233,1.74482,top10v221,2021
5,1.606079,1.528414,top10v221,2021
6,1.233745,1.13437,top10v221,2021
7,0.0,0.0,top10v221,2021
8,1.607958,0.643257,top10v221,2021
9,0.269021,0.428838,top10v221,2021
10,1.11899,0.0,top10v221,2021
0,0.202367,0.427485,top10v222,2021
1,0.524623,0.0,top10v222,2021
2,0.907346,0.950641,top10v222,2021
3,1.063969,1.063969,top10v222,2021
4,1.69434,1.757986,top10v222,2021
5,2.038198,1.72958,top10v222,2021
6,0.878949,1.037366,top10v222,2021
7,1.052165,1.063969,top10v222,2021
8,1.19761,0.927074,top10v222,2021
9,0.202367,1.240461,top10v222,2021
10,1.416672,0.0,top10v222,2021
0,0.395285,0.57735,top10v231,2021
1,0.0,0.0,top10v231,2021
2,0.395285,0.527046,top10v231,2021
3,0.866025,0.866025,top10v231,2021
4,1.870829,2.04561,top10v231,2021
5,1.80144,1.870829,top10v231,2021
6,1.659078,1.60717,top10v231,2021
7,0.0,0.0,top10v231,2021
8,2.067337,1.06066,top10v231,2021
9,0.395285,0.62361,top10v231,2021
10,1.579625,0.0,top10v231,2021
0,0.402897,0.552771,top10v232,2021
1,0.402897,0.0,top10v232,2021
2,1.040833,1.040833,top10v232,2021
3,0.62361,0.62361,top10v232,2021
4,1.394433,1.469599,top10v232,2021
5,0.942809,1.089725,top10v232,2021
6,1.269296,1.20185,top10v232,2021
7,0.62361,0.62361,top10v232,2021
8,1.394433,1.323925,top10v232,2021
9,1.224745,0.600925,top10v232,2021
10,0.829156,0.0,top10v232,2021
0,1.225066,1.485765,top20v111,2021
1,1.159216,1.107021,top20v111,2021
2,1.3465,1.251261,top20v111,2021
3,1.773183,1.534029,top20v111,2021
4,1.685263,1.717337,top20v111,2021
5,1.797935,1.495538,top20v111,2021
6,1.474782,1.369085,top20v111,2021
7,1.405863,1.35121,top20v111,2021
8,1.494242,1.219451,top20v111,2021
9,1.20675,1.263245,top20v111,2021
10,1.408889,1.107021,top20v111,2021
11,1.670613,1.754088,top20v111,2021
12,1.485801,1.495538,top20v111,2021
13,1.587968,1.26148,top20v111,2021
14,1.480478,1.439125,top20v111,2021
15,1.591946,1.081901,top20v111,2021
16,1.553838,1.591217,top20v111,2021
17,1.437283,1.286987,top20v111,2021
18,1.805998,1.436202,top20v111,2021
19,1.802117,1.5633,top20v111,2021
0,1.450726,1.896954,top20v112,2021
1,1.42698,1.381027,top20v112,2021
2,1.697516,1.548563,top20v112,2021
3,2.325423,1.940322,top20v112,2021
4,1.93606,1.906035,top20v112,2021
5,2.329407,1.822833,top20v112,2021
6,1.872949,1.736795,top20v112,2021
7,1.617326,1.511483,top20v112,2021
8,1.542863,1.327362,top20v112,2021
9,1.447664,1.541379,top20v112,2021
10,1.708803,1.381027,top20v112,2021
11,1.98179,2.175124,top20v112,2021
12,1.765599,1.822833,top20v112,2021
13,1.765586,1.396753,top20v112,2021
14,1.516042,1.41582,top20v112,2021
15,1.961842,1.353613,top20v112,2021
16,1.521302,1.468637,top20v112,2021
17,1.681474,1.307439,top20v112,2021
18,2.185151,1.786072,top20v112,2021
19,2.396432,1.994141,top20v112,2021
0,1.136613,1.2666,top20v121,2021
1,1.083635,1.053196,top20v121,2021
2,1.270583,1.226158,top20v121,2021
3,1.50736,1.485875,top20v121,2021
4,1.729915,1.775627,top20v121,2021
5,1.822502,1.556301,top20v121,2021
6,1.418997,1.346481,top20v121,2021
7,1.377309,1.350874,top20v121,2021
8,1.498299,1.172716,top20v121,2021
9,1.20481,1.225837,top20v121,2021
10,1.396893,1.053196,top20v121,2021
11,1.671458,1.776534,top20v121,2021
12,1.473591,1.556301,top20v121,2021
13,1.578777,1.338764,top20v121,2021
14,1.513774,1.503332,top20v121,2021
15,1.655713,1.023254,top20v121,2021
16,1.498299,1.588963,top20v121,2021
17,1.309486,1.278374,top20v121,2021
18,1.684865,1.338739,top20v121,2021
19,1.601034,1.615466,top20v121,2021
0,1.410083,1.416727,top20v122,2021
1,1.351569,1.315739,top20v122,2021
2,1.614971,1.544599,top20v122,2021
3,1.846762,1.843256,top20v122,2021
4,1.963032,1.981919,top20v122,2021
5,2.353609,1.906271,top20v122,2021
6,1.507915,1.651887,top20v122,2021
7,1.59107,1.559812,top20v122,2021
8,1.506993,1.376679,top20v122,2021
9,1.427783,1.625797,top20v122,2021
10,1.665574,1.315739,top20v122,2021
11,1.99849,2.301429,top20v122,2021
12,1.78893,1.906271,top20v122,2021
13,1.742388,1.528407,top20v122,2021
14,1.673071,1.640497,top20v122,2021
15,2.045953,1.308175,top20v122,2021
16,1.506993,1.529145,top20v122,2021
17,1.473488,1.356396,top20v122,2021
18,2.051154,1.968858,top20v122,2021
19,2.11274,2.038416,top20v122,2021
0,1.559204,1.741048,top20v131,2021
1,1.510041,1.478894,top20v131,2021
2,1.746317,1.672477,top20v131,2021
3,2.194945,2.167396,top20v131,2021
4,2.256553,2.302892,top20v131,2021
5,2.133658,1.904016,top20v131,2021
6,1.945328,1.774923,top20v131,2021
7,2.085324,2.04347,top20v131,2021
8,2.266252,1.654476,top20v131,2021
9,1.636081,1.702215,top20v131,2021
10,1.849535,1.478894,top20v131,2021
11,2.3735,2.288325,top20v131,2021
12,1.960478,1.904016,top20v131,2021
13,2.61934,1.855005,top20v131,2021
14,2.286763,2.251456,top20v131,2021
15,2.083225,1.4142,top20v131,2021
16,2.266252,2.274245,top20v131,2021
17,1.759813,1.848575,top20v131,2021
18,1.860716,1.802487,top20v131,2021
19,2.259581,2.173714,top20v131,2021
0,1.267278,1.244209,top20v132,2021
1,1.316238,1.269492,top20v132,2021
2,1.562877,1.574682,top20v132,2021
3,1.325327,1.367143,top20v132,2021
4,1.63095,1.675747,top20v132,2021
5,1.322721,1.322579,top20v132,2021
6,1.509758,1.633904,top20v132,2021
7,1.298936,1.316572,top20v132,2021
8,1.505789,1.504233,top20v132,2021
9,1.557288,1.29911,top20v132,2021
10,1.332046,1.269492,top20v132,2021
11,1.47132,1.621295,top20v132,2021
