index,CPSI,version,year,type
8,1.454554,top10v111,2013,verse
9,1.362866,top10v111,2013,verse
0,1.034414,top10v112,2013,verse
1,1.763128,top10v112,2013,verse
2,1.832113,top10v112,2013,verse
3,1.189598,top10v112,2013,verse
4,2.142695,top10v112,2013,verse
5,1.189598,top10v112,2013,verse
6,1.157776,top10v112,2013,verse
7,1.511098,top10v112,2013,verse
8,1.034414,top10v112,2013,verse
9,1.883375,top10v112,2013,verse
0,1.186303,top10v121,2013,verse
1,0.393507,top10v121,2013,verse
2,1.085372,top10v121,2013,verse
3,0.393507,top10v121,2013,verse
4,0.489766,top10v121,2013,verse
5,0.876639,top10v121,2013,verse
6,1.11468,top10v121,2013,verse
7,1.246682,top10v121,2013,verse
8,1.538402,top10v121,2013,verse
9,1.064813,top10v121,2013,verse
0,1.230844,top10v122,2013,verse
1,0.855238,top10v122,2013,verse
2,1.833745,top10v122,2013,verse
3,0.980382,top10v122,2013,verse
4,0.855238,top10v122,2013,verse
5,1.087156,top10v122,2013,verse
6,1.380835,top10v122,2013,verse
7,1.546291,top10v122,2013,verse
8,1.230844,top10v122,2013,verse
9,1.762736,top10v122,2013,verse
0,1.547787,top10v131,2013,verse
1,0.790569,top10v131,2013,verse
2,0.790569,top10v131,2013,verse
3,0.790569,top10v131,2013,verse
4,1.172604,top10v131,2013,verse
5,1.849753,top10v131,2013,verse
6,1.422818,top10v131,2013,verse
7,1.866025,top10v131,2013,verse
8,1.926686,top10v131,2013,verse
9,1.729004,top10v131,2013,verse
0,1.354006,top10v132,2013,verse
1,0.794949,top10v132,2013,verse
2,0.89365,top10v132,2013,verse
3,0.866025,top10v132,2013,verse
4,0.794949,top10v132,2013,verse
5,1.277476,top10v132,2013,verse
6,1.114924,top10v132,2013,verse
7,1.213352,top10v132,2013,verse
8,1.403122,top10v132,2013,verse
9,0.89365,top10v132,2013,verse
0,0.872363,top10v211,2013,verse
1,1.651312,top10v211,2013,verse
2,1.445586,top10v211,2013,verse
3,1.069717,top10v211,2013,verse
4,1.681438,top10v211,2013,verse
5,1.041533,top10v211,2013,verse
6,1.004554,top10v211,2013,verse
7,1.124628,top10v211,2013,verse
8,1.566162,top10v211,2013,verse
9,1.413924,top10v211,2013,verse
0,1.060896,top10v212,2013,verse
1,1.763721,top10v212,2013,verse
2,1.860273,top10v212,2013,verse
3,1.189583,top10v212,2013,verse
4,2.146343,top10v212,2013,verse
5,1.189583,top10v212,2013,verse
6,1.15026,top10v212,2013,verse
7,1.538021,top10v212,2013,verse
8,1.060896,top10v212,2013,verse
9,1.896456,top10v212,2013,verse
0,1.207567,top10v221,2013,verse
1,0.359551,top10v221,2013,verse
2,1.158771,top10v221,2013,verse
3,0.606332,top10v221,2013,verse
4,0.638937,top10v221,2013,verse
5,0.983238,top10v221,2013,verse
6,1.101245,top10v221,2013,verse
7,1.270819,top10v221,2013,verse
8,1.640626,top10v221,2013,verse
9,1.105864,top10v221,2013,verse
0,1.252408,top10v222,2013,verse
1,0.848748,top10v222,2013,verse
2,1.85356,top10v222,2013,verse
3,0.975539,top10v222,2013,verse
4,0.848748,top10v222,2013,verse
5,1.088183,top10v222,2013,verse
6,1.396547,top10v222,2013,verse
7,1.573479,top10v222,2013,verse
8,1.252408,top10v222,2013,verse
9,1.752095,top10v222,2013,verse
0,1.547787,top10v231,2013,verse
1,0.790569,top10v231,2013,verse
2,0.790569,top10v231,2013,verse
3,0.790569,top10v231,2013,verse
4,1.172604,top10v231,2013,verse
5,1.883933,top10v231,2013,verse
6,1.443169,top10v231,2013,verse
7,1.866025,top10v231,2013,verse
8,1.926686,top10v231,2013,verse
9,1.761421,top10v231,2013,verse
0,1.338532,top10v232,2013,verse
1,0.759203,top10v232,2013,verse
2,0.759203,top10v232,2013,verse
3,1.013794,top10v232,2013,verse
4,0.759203,top10v232,2013,verse
5,1.154701,top10v232,2013,verse
6,1.163687,top10v232,2013,verse
7,1.20185,top10v232,2013,verse
8,1.354968,top10v232,2013,verse
9,0.89365,top10v232,2013,verse
0,1.441887,top20v111,2013,verse
1,1.739209,top20v111,2013,verse
2,1.600848,top20v111,2013,verse
3,1.498431,top20v111,2013,verse
4,1.882258,top20v111,2013,verse
5,1.559331,top20v111,2013,verse
6,1.471125,top20v111,2013,verse
7,1.772034,top20v111,2013,verse
8,1.712884,top20v111,2013,verse
9,1.575381,top20v111,2013,verse
10,1.385757,top20v111,2013,verse
11,2.097782,top20v111,2013,verse
12,1.468215,top20v111,2013,verse
13,1.419427,top20v111,2013,verse
14,1.462003,top20v111,2013,verse
15,1.296462,top20v111,2013,verse
16,1.456366,top20v111,2013,verse
17,1.624942,top20v111,2013,verse
18,1.447182,top20v111,2013,verse
19,1.780384,top20v111,2013,verse
0,1.644771,top20v112,2013,verse
1,2.143965,top20v112,2013,verse
2,2.053813,top20v112,2013,verse
3,1.652645,top20v112,2013,verse
4,2.449885,top20v112,2013,verse
5,1.965748,top20v112,2013,verse
6,1.716593,top20v112,2013,verse
7,2.222722,top20v112,2013,verse
8,1.868909,top20v112,2013,verse
9,2.172026,top20v112,2013,verse
10,1.81546,top20v112,2013,verse
11,2.653891,top20v112,2013,verse
12,1.620291,top20v112,2013,verse
13,1.779792,top20v112,2013,verse
14,1.733477,top20v112,2013,verse
15,1.561351,top20v112,2013,verse
16,1.68597,top20v112,2013,verse
17,1.919307,top20v112,2013,verse
18,1.602755,top20v112,2013,verse
19,2.186392,top20v112,2013,verse
0,1.571018,top20v121,2013,verse
1,1.292379,top20v121,2013,verse
2,1.564766,top20v121,2013,verse
3,1.37839,top20v121,2013,verse
4,1.355222,top20v121,2013,verse
5,1.449758,top20v121,2013,verse
6,1.499749,top20v121,2013,verse
7,1.79829,top20v121,2013,verse
8,1.761945,top20v121,2013,verse
9,1.513002,top20v121,2013,verse
10,1.291985,top20v121,2013,verse
11,2.146114,top20v121,2013,verse
12,1.47102,top20v121,2013,verse
13,1.327882,top20v121,2013,verse
14,1.370902,top20v121,2013,verse
15,1.169528,top20v121,2013,verse
16,1.409836,top20v121,2013,verse
17,1.644151,top20v121,2013,verse
18,1.338192,top20v121,2013,verse
19,1.807192,top20v121,2013,verse
0,1.746421,top20v122,2013,verse
1,1.616432,top20v122,2013,verse
2,2.105355,top20v122,2013,verse
3,1.520844,top20v122,2013,verse
4,1.77778,top20v122,2013,verse
5,1.821399,top20v122,2013,verse
6,1.70126,top20v122,2013,verse
7,2.206073,top20v122,2013,verse
8,1.927278,top20v122,2013,verse
9,1.838881,top20v122,2013,verse
10,1.754828,top20v122,2013,verse
11,2.662873,top20v122,2013,verse
12,1.574814,top20v122,2013,verse
13,1.699125,top20v122,2013,verse
14,1.655449,top20v122,2013,verse
15,1.533265,top20v122,2013,verse
16,1.712728,top20v122,2013,verse
17,1.95408,top20v122,2013,verse
18,1.509964,top20v122,2013,verse
19,2.206229,top20v122,2013,verse
0,1.789184,top20v131,2013,verse
1,1.814608,top20v131,2013,verse
2,1.72857,top20v131,2013,verse
3,2.033247,top20v131,2013,verse
4,1.800479,top20v131,2013,verse
5,1.996489,top20v131,2013,verse
6,2.000812,top20v131,2013,verse
7,2.057045,top20v131,2013,verse
8,2.102139,top20v131,2013,verse
9,2.139448,top20v131,2013,verse
10,1.922956,top20v131,2013,verse
11,2.017789,top20v131,2013,verse
12,2.108503,top20v131,2013,verse
13,1.81043,top20v131,2013,verse
14,1.852901,top20v131,2013,verse
15,1.548846,top20v131,2013,verse
16,2.119839,top20v131,2013,verse
17,2.397385,top20v131,2013,verse
18,1.807084,top20v131,2013,verse
19,2.519093,top20v131,2013,verse
0,1.534298,top20v132,2013,verse
1,1.340011,top20v132,2013,verse
2,1.342692,top20v132,2013,verse
3,1.330736,top20v132,2013,verse
4,1.198939,top20v132,2013,verse
5,1.406108,top20v132,2013,verse
6,1.401345,top20v132,2013,verse
7,1.364178,top20v132,2013,verse
8,1.605694,top20v132,2013,verse
9,1.306583,top20v132,2013,verse
10,1.612727,top20v132,2013,verse
11,1.416835,top20v132,2013,verse
12,1.419716,top20v132,2013,verse
13,1.455947,top20v132,2013,verse
14,1.705188,top20v132,2013,verse
15,1.421531,top20v132,2013,verse
16,1.52051,top20v132,2013,verse
17,1.450237,top20v132,2013,verse
18,1.321856,top20v132,2013,verse
19,1.463965,top20v132,2013,verse
0,1.502739,top20v211,2013,verse
1,1.813262,top20v211,2013,verse
2,1.651323,top20v211,2013,verse
3,1.545143,top20v211,2013,verse
4,1.958965,top20v211,2013,verse
5,1.656858,top20v211,2013,verse
6,1.512313,top20v211,2013,verse
7,1.804834,top20v211,2013,verse
8,1.779959,top20v211,2013,verse
9,1.612814,top20v211,2013,verse
10,1.423331,top20v211,2013,verse
11,2.138489,top20v211,2013,verse
12,1.511261,top20v211,2013,verse
13,1.476482,top20v211,2013,verse
14,1.521493,top20v211,2013,verse
15,1.348286,top20v211,2013,verse
16,1.463624,top20v211,2013,verse
17,1.673747,top20v211,2013,verse
18,1.468016,top20v211,2013,verse
19,1.820537,top20v211,2013,verse
0,1.652924,top20v212,2013,verse
1,2.156466,top20v212,2013,verse
2,2.077571,top20v212,2013,verse
3,1.665594,top20v212,2013,verse
4,2.466518,top20v212,2013,verse
5,1.984601,top20v212,2013,verse
6,1.730869,top20v212,2013,verse
7,2.227338,top20v212,2013,verse
8,1.875373,top20v212,2013,verse
9,2.179115,top20v212,2013,verse
10,1.811068,top20v212,2013,verse
11,2.663763,top20v212,2013,verse
12,1.636337,top20v212,2013,verse
13,1.787816,top20v212,2013,verse
14,1.746775,top20v212,2013,verse
15,1.566553,top20v212,2013,verse
16,1.67966,top20v212,2013,verse
17,1.926719,top20v212,2013,verse
18,1.604066,top20v212,2013,verse
19,2.194764,top20v212,2013,verse
0,1.625691,top20v221,2013,verse
1,1.36068,top20v221,2013,verse
2,1.600616,top20v221,2013,verse
3,1.427272,top20v221,2013,verse
4,1.420433,top20v221,2013,verse
5,1.550952,top20v221,2013,verse
6,1.541541,top20v221,2013,verse
7,1.841062,top20v221,2013,verse
8,1.818311,top20v221,2013,verse
9,1.550192,top20v221,2013,verse
10,1.347665,top20v221,2013,verse
11,2.183151,top20v221,2013,verse
12,1.510204,top20v221,2013,verse
13,1.377044,top20v221,2013,verse
14,1.442386,top20v221,2013,verse
15,1.229288,top20v221,2013,verse
16,1.430265,top20v221,2013,verse
17,1.694293,top20v221,2013,verse
18,1.361965,top20v221,2013,verse
19,1.851534,top20v221,2013,verse
0,1.75848,top20v222,2013,verse
1,1.620231,top20v222,2013,verse
2,2.131196,top20v222,2013,verse
3,1.532826,top20v222,2013,verse
4,1.785944,top20v222,2013,verse
5,1.841169,top20v222,2013,verse
6,1.723445,top20v222,2013,verse
7,2.216249,top20v222,2013,verse
8,1.929729,top20v222,2013,verse
9,1.845228,top20v222,2013,verse
10,1.757263,top20v222,2013,verse
11,2.672788,top20v222,2013,verse
12,1.601742,top20v222,2013,verse
13,1.700605,top20v222,2013,verse
14,1.669579,top20v222,2013,verse
15,1.534376,top20v222,2013,verse
16,1.709437,top20v222,2013,verse
17,1.962971,top20v222,2013,verse
18,1.506296,top20v222,2013,verse
19,2.215687,top20v222,2013,verse
0,1.798687,top20v231,2013,verse
1,1.835578,top20v231,2013,verse
2,1.725901,top20v231,2013,verse
3,2.032865,top20v231,2013,verse
4,1.814563,top20v231,2013,verse
5,2.014192,top20v231,2013,verse
6,2.037563,top20v231,2013,verse
7,2.067791,top20v231,2013,verse
8,2.11083,top20v231,2013,verse
9,2.151906,top20v231,2013,verse
10,1.935271,top20v231,2013,verse
11,2.05559,top20v231,2013,verse
12,2.114753,top20v231,2013,verse
13,1.811627,top20v231,2013,verse
14,1.865181,top20v231,2013,verse
15,1.570561,top20v231,2013,verse
16,2.130934,top20v231,2013,verse
17,2.402251,top20v231,2013,verse
18,1.85323,top20v231,2013,verse
19,2.514964,top20v231,2013,verse
0,1.566969,top20v232,2013,verse
1,1.311379,top20v232,2013,verse
2,1.324206,top20v232,2013,verse
3,1.295847,top20v232,2013,verse
4,1.184904,top20v232,2013,verse
5,1.367075,top20v232,2013,verse
6,1.373886,top20v232,2013,verse
7,1.35553,top20v232,2013,verse
8,1.585673,top20v232,2013,verse
9,1.297261,top20v232,2013,verse
10,1.592723,top20v232,2013,verse
11,1.397671,top20v232,2013,verse
12,1.406307,top20v232,2013,verse
13,1.445745,top20v232,2013,verse
14,1.699088,top20v232,2013,verse
15,1.411327,top20v232,2013,verse
16,1.476328,top20v232,2013,verse
17,1.397745,top20v232,2013,verse
18,1.308671,top20v232,2013,verse
19,1.448384,top20v232,2013,verse
0,0.55143,top10v111,2013,chorus
1,1.034102,top10v111,2013,chorus
2,1.029718,top10v111,2013,chorus
3,0.55143,top10v111,2013,chorus
4,1.657908,top10v111,2013,chorus
5,1.23149,top10v111,2013,chorus
6,1.499114,top10v111,2013,chorus
7,1.095205,top10v111,2013,chorus
8,1.374962,top10v111,2013,chorus
9,2.029438,top10v111,2013,chorus
0,0.678515,top10v112,2013,chorus
1,1.251443,top10v112,2013,chorus
2,1.72648,top10v112,2013,chorus
3,0.678515,top10v112,2013,chorus
4,2.163944,top10v112,2013,chorus
5,1.742011,top10v112,2013,chorus
6,1.373836,top10v112,2013,chorus
7,1.130682,top10v112,2013,chorus
8,1.275268,top10v112,2013,chorus
9,2.422225,top10v112,2013,chorus
0,0.0,top10v121,2013,chorus
1,0.0,top10v121,2013,chorus
2,1.025108,top10v121,2013,chorus
3,0.0,top10v121,2013,chorus
4,0.793139,top10v121,2013,chorus
5,0.949716,top10v121,2013,chorus
6,1.366999,top10v121,2013,chorus
7,0.861486,top10v121,2013,chorus
8,1.165631,top10v121,2013,chorus
9,2.034941,top10v121,2013,chorus
0,1.171067,top10v122,2013,chorus
1,0.445627,top10v122,2013,chorus
2,1.694193,top10v122,2013,chorus
3,0.445627,top10v122,2013,chorus
4,1.352771,top10v122,2013,chorus
5,1.275644,top10v122,2013,chorus
6,1.300246,top10v122,2013,chorus
7,0.63254,top10v122,2013,chorus
8,1.300246,top10v122,2013,chorus
9,2.378141,top10v122,2013,chorus
0,0.0,top10v131,2013,chorus
1,0.0,top10v131,2013,chorus
2,0.0,top10v131,2013,chorus
3,0.0,top10v131,2013,chorus
4,1.244017,top10v131,2013,chorus
5,1.732051,top10v131,2013,chorus
6,1.732051,top10v131,2013,chorus
7,1.274755,top10v131,2013,chorus
8,1.224745,top10v131,2013,chorus
9,1.609208,top10v131,2013,chorus
0,1.615893,top10v132,2013,chorus
1,0.968246,top10v132,2013,chorus
2,1.054093,top10v132,2013,chorus
3,0.968246,top10v132,2013,chorus
4,0.968246,top10v132,2013,chorus
5,1.277476,top10v132,2013,chorus
6,1.198958,top10v132,2013,chorus
7,0.968246,top10v132,2013,chorus
8,1.263922,top10v132,2013,chorus
9,0.968246,top10v132,2013,chorus
0,0.544016,top10v211,2013,chorus
1,1.112892,top10v211,2013,chorus
2,0.979357,top10v211,2013,chorus
3,0.544016,top10v211,2013,chorus
4,1.741066,top10v211,2013,chorus
5,1.399405,top10v211,2013,chorus
6,1.602978,top10v211,2013,chorus
7,1.087302,top10v211,2013,chorus
8,1.496051,top10v211,2013,chorus
9,2.026593,top10v211,2013,chorus
0,0.65113,top10v212,2013,chorus
1,1.25702,top10v212,2013,chorus
2,1.68647,top10v212,2013,chorus
3,0.65113,top10v212,2013,chorus
4,2.17939,top10v212,2013,chorus
5,1.792444,top10v212,2013,chorus
6,1.402954,top10v212,2013,chorus
7,1.114447,top10v212,2013,chorus
8,1.314066,top10v212,2013,chorus
9,2.395905,top10v212,2013,chorus
0,0.0,top10v221,2013,chorus
1,0.0,top10v221,2013,chorus
2,0.984216,top10v221,2013,chorus
3,0.0,top10v221,2013,chorus
4,0.78271,top10v221,2013,chorus
5,1.079807,top10v221,2013,chorus
6,1.49286,top10v221,2013,chorus
7,0.86051,top10v221,2013,chorus
8,1.266892,top10v221,2013,chorus
9,2.000786,top10v221,2013,chorus
0,1.154253,top10v222,2013,chorus
1,0.423168,top10v222,2013,chorus
2,1.657153,top10v222,2013,chorus
3,0.423168,top10v222,2013,chorus
4,1.347195,top10v222,2013,chorus
5,1.332131,top10v222,2013,chorus
6,1.328835,top10v222,2013,chorus
7,0.625701,top10v222,2013,chorus
8,1.328835,top10v222,2013,chorus
9,2.34989,top10v222,2013,chorus
0,0.0,top10v231,2013,chorus
1,0.0,top10v231,2013,chorus
2,0.0,top10v231,2013,chorus
3,0.0,top10v231,2013,chorus
4,1.244017,top10v231,2013,chorus
5,1.767767,top10v231,2013,chorus
6,1.767767,top10v231,2013,chorus
7,1.274755,top10v231,2013,chorus
8,1.224745,top10v231,2013,chorus
9,1.609208,top10v231,2013,chorus
0,1.615893,top10v232,2013,chorus
1,0.968246,top10v232,2013,chorus
2,0.942809,top10v232,2013,chorus
3,0.942809,top10v232,2013,chorus
4,0.968246,top10v232,2013,chorus
5,1.20185,top10v232,2013,chorus
6,1.210487,top10v232,2013,chorus
7,0.968246,top10v232,2013,chorus
8,1.263922,top10v232,2013,chorus
9,0.968246,top10v232,2013,chorus
0,1.424439,top20v111,2013,chorus
1,1.651319,top20v111,2013,chorus
2,1.801655,top20v111,2013,chorus
3,1.363457,top20v111,2013,chorus
4,1.851083,top20v111,2013,chorus
5,1.548502,top20v111,2013,chorus
6,1.606081,top20v111,2013,chorus
7,1.568103,top20v111,2013,chorus
8,1.603252,top20v111,2013,chorus
9,2.30924,top20v111,2013,chorus
10,1.649351,top20v111,2013,chorus
11,1.755748,top20v111,2013,chorus
12,1.567458,top20v111,2013,chorus
13,1.484271,top20v111,2013,chorus
14,1.488725,top20v111,2013,chorus
15,1.525327,top20v111,2013,chorus
16,1.4398,top20v111,2013,chorus
17,1.609478,top20v111,2013,chorus
18,1.57988,top20v111,2013,chorus
19,1.82164,top20v111,2013,chorus
0,1.804283,top20v112,2013,chorus
1,1.910389,top20v112,2013,chorus
2,2.357393,top20v112,2013,chorus
3,1.740555,top20v112,2013,chorus
4,2.409075,top20v112,2013,chorus
5,1.904036,top20v112,2013,chorus
6,1.842329,top20v112,2013,chorus
7,1.781167,top20v112,2013,chorus
8,1.778458,top20v112,2013,chorus
9,2.820994,top20v112,2013,chorus
10,2.105319,top20v112,2013,chorus
11,2.17417,top20v112,2013,chorus
12,1.766125,top20v112,2013,chorus
13,1.833749,top20v112,2013,chorus
14,1.751269,top20v112,2013,chorus
15,1.809501,top20v112,2013,chorus
16,1.979321,top20v112,2013,chorus
17,1.823404,top20v112,2013,chorus
18,1.898988,top20v112,2013,chorus
19,2.299766,top20v112,2013,chorus
0,1.388278,top20v121,2013,chorus
1,1.217551,top20v121,2013,chorus
2,1.78169,top20v121,2013,chorus
3,1.313219,top20v121,2013,chorus
4,1.465345,top20v121,2013,chorus
5,1.442684,top20v121,2013,chorus
6,1.67501,top20v121,2013,chorus
7,1.510019,top20v121,2013,chorus
8,1.597143,top20v121,2013,chorus
9,2.279757,top20v121,2013,chorus
10,1.542839,top20v121,2013,chorus
11,1.794246,top20v121,2013,chorus
12,1.507282,top20v121,2013,chorus
13,1.427469,top20v121,2013,chorus
14,1.38817,top20v121,2013,chorus
15,1.333293,top20v121,2013,chorus
16,1.369865,top20v121,2013,chorus
17,1.63596,top20v121,2013,chorus
18,1.455155,top20v121,2013,chorus
19,1.86222,top20v121,2013,chorus
0,1.878578,top20v122,2013,chorus
1,1.491433,top20v122,2013,chorus
2,2.120535,top20v122,2013,chorus
3,1.530763,top20v122,2013,chorus
4,1.828915,top20v122,2013,chorus
5,1.751175,top20v122,2013,chorus
6,1.834697,top20v122,2013,chorus
7,1.700598,top20v122,2013,chorus
8,1.796854,top20v122,2013,chorus
9,2.776807,top20v122,2013,chorus
10,1.967473,top20v122,2013,chorus
11,2.135668,top20v122,2013,chorus
12,1.716547,top20v122,2013,chorus
13,1.775722,top20v122,2013,chorus
14,1.660135,top20v122,2013,chorus
15,1.717922,top20v122,2013,chorus
16,2.008101,top20v122,2013,chorus
17,1.812144,top20v122,2013,chorus
18,1.740147,top20v122,2013,chorus
19,2.344158,top20v122,2013,chorus
0,1.762503,top20v131,2013,chorus
1,1.623513,top20v131,2013,chorus
2,1.878122,top20v131,2013,chorus
3,1.654815,top20v131,2013,chorus
4,1.972115,top20v131,2013,chorus
5,2.021543,top20v131,2013,chorus
6,2.111355,top20v131,2013,chorus
7,2.233109,top20v131,2013,chorus
8,1.968802,top20v131,2013,chorus
9,1.901849,top20v131,2013,chorus
10,2.074572,top20v131,2013,chorus
11,2.026271,top20v131,2013,chorus
12,2.162946,top20v131,2013,chorus
13,1.926182,top20v131,2013,chorus
14,1.850106,top20v131,2013,chorus
15,1.928529,top20v131,2013,chorus
16,1.838739,top20v131,2013,chorus
17,1.928979,top20v131,2013,chorus
18,2.101459,top20v131,2013,chorus
19,2.420375,top20v131,2013,chorus
0,1.929873,top20v132,2013,chorus
1,1.460621,top20v132,2013,chorus
2,1.50901,top20v132,2013,chorus
3,1.291941,top20v132,2013,chorus
4,1.316309,top20v132,2013,chorus
5,1.470505,top20v132,2013,chorus
6,1.556704,top20v132,2013,chorus
7,1.381396,top20v132,2013,chorus
8,1.68247,top20v132,2013,chorus
9,1.432872,top20v132,2013,chorus
10,1.34172,top20v132,2013,chorus
11,1.590191,top20v132,2013,chorus
12,1.443135,top20v132,2013,chorus
13,1.546912,top20v132,2013,chorus
